accident_cause,driver_age,hour,vehicles_involved,casualties,accident_area,lanes,driving_experience,casualty_age,vehicle_movement
1.0,1.7367187682434801,21.13164061587826,0.8683593841217401,0.26328123175651985,6.0,0.0,3.6050781523652202,5.0,2.0
1.9476822461966115,3.3507725846011294,17.64922741539887,0.6492274153988705,0.0,6.350772584601129,1.6492274153988706,1.9476822461966115,1.0,2.0
12.304867992607447,0.9146039778223387,21.08539602217766,0.30486799260744624,1.3902640147851075,6.695132007392553,1.3048679926074462,3.3902640147851075,3.3902640147851075,2.0
9.866337896958552,0.0,15.599013690875655,1.0,1.7326757939171038,6.866337896958552,1.866337896958552,2.267324206082896,5.0,9.866337896958552
0.41006244847857054,2.4100624484785707,17.769812654564287,1.5899375515214293,0.0,7.707925061825715,4.0,2.5899375515214293,3.5899375515214293,1.4100624484785707
10.0,0.8759565007656357,22.875956500765636,0.12404349923436431,0.12404349923436431,6.875956500765636,5.503826003062542,0.8759565007656357,0.0,2.0
9.0,0.9897389715955046,16.02052205680899,0.9897389715955046,0.0,4.0307830852134865,2.0,2.020522056808991,1.0205220568089908,1.0
1.4438992069490497,0.27805039652547514,19.443899206949048,0.0,0.0,6.0,0.5561007930509503,1.278050396525475,3.55610079305095,2.0
16.0,1.71450109256785,6.856496722296449,1.0,0.0,6.2854989074321495,3.88580043702714,1.28549890743215,4.0,2.0
3.0,3.5822163286867723,10.582216328686773,1.0,1.0,9.0,4.0,3.0,4.0,3.1644326573735446
0.0,0.0,14.621075999063029,0.8736919996876764,0.0,5.494767998750706,0.2526160006246472,5.747383999375353,4.494767998750706,2.0
17.628366187427254,0.0,13.743267625145496,0.0,0.0,6.371633812572748,2.0,1.0053858998836036,5.0,2.0
10.769647352751093,3.589882450917031,15.589882450917031,1.0,0.0,6.0,2.0,2.589882450917031,0.5898824509170308,4.0
0.296057058193159,0.703942941806841,17.29605705819316,1.0,0.703942941806841,5.407885883613682,2.0,2.592114116386318,0.703942941806841,2.0
10.0,0.0,20.078239892434276,1.8435202151314476,3.687040430262895,6.921760107565724,2.0,1.0782398924342762,0.2347196773028286,2.0
1.331077588155963,2.443692529385321,9.443692529385322,1.0,0.0,2.0,1.112614941229358,3.443692529385321,0.0,4.0
0.7238759215518624,4.0,15.723875921551862,1.2761240784481376,0.5522481568962752,7.0,4.0,0.8283722353444127,5.0,2.2761240784481376
1.2345325742672852,2.765467425732715,11.382733712866358,0.6172662871336426,0.0,6.0,2.4690651485345705,2.851798861400928,0.0,2.765467425732715
1.0555796314057173,2.0555796314057173,20.64814012286476,0.0,0.7037197542704783,9.0,4.7037197542704785,4.648140122864761,2.2962802457295215,2.0
1.178792596450563,1.178792596450563,23.0,0.9106037017747185,0.2681888946758444,6.0,2.0,0.178792596450563,0.0,3.8212074035494368
6.17924324922208,0.5896216246110401,15.0,0.8207567507779199,0.0,4.656605400622336,1.41037837538896,1.8207567507779199,5.0,3.58962162461104
0.46240933986468247,1.0,8.537590660135317,1.5375906601353175,0.0,10.387228019594048,2.0,2.4624093398646822,3.924818679729365,2.0
10.268215122760509,1.7317848772394906,14.731784877239491,0.7317848772394907,0.0,6.0,2.536430245521019,3.0,0.0,2.0
10.713442975854873,1.0,17.567214879274363,0.0,0.0,6.286557024145127,4.573114048290255,2.426885951709745,0.0,2.2865570241451274
2.907932436877275,1.0460337815613625,20.861898655315912,0.04603378156136251,0.9539662184386375,6.046033781561363,1.9539662184386375,1.0460337815613625,4.0,6.769831092193187
0.0,0.2860689422985063,13.713931057701494,1.0,0.0,5.572137884597012,3.1442757691940253,2.8557242308059747,0.0,8.427862115402988
11.872342620818685,1.936171310409342,8.872342620818685,1.0,0.9361713104093421,1.3191434479532895,6.0,2.0,1.2553147583626316,1.1276573791813158
10.03608420941417,1.0360842094141702,12.89174737175749,1.0,0.0,9.10825262824251,1.9278315811716593,1.9639157905858298,0.18042104707085205,3.735048423054493
14.127210293871686,2.1272102938716864,17.75147352924779,1.0,0.0,7.127210293871686,4.0,0.0,0.0,2.0
12.0,0.6925942447451763,13.692594244745177,0.8268514388137059,0.0,4.5194456835588825,1.8268514388137058,0.6925942447451763,0.17314856118629407,2.0
10.116766359820335,1.883233640179665,11.53293456071866,1.0,0.0,3.4670654392813405,1.2335327196406702,1.046706543928134,3.23353271964067,2.0
0.0,0.3701226204775434,20.629877379522455,1.0,0.0,7.0,2.740245240955087,1.9259754759044914,4.370122620477543,9.0
3.0,2.0,11.615294649237683,1.0,0.0,3.2305892984753655,4.0,1.3847053507623173,0.30764732461884137,2.0
0.279254780914453,0.837764342743359,23.0,1.0,0.0,6.279254780914453,2.0,2.558509561828906,3.0,2.0
9.936392089862043,0.9363920898620424,13.468196044931021,0.5318039550689788,0.0,6.468196044931021,1.4681960449310212,2.1272158202759153,5.0,9.0
12.912873842976463,3.651495371905854,13.825747685952926,1.0,0.1742523140470731,9.0,2.1394018512376585,2.0083224545482197,5.0,0.3485046280941462
0.5680502544030297,2.8638994911939406,19.43194974559697,1.8638994911939406,0.8638994911939406,2.0,4.0,3.4319497455969703,0.5680502544030297,2.8638994911939406
0.47876849541338085,1.0424630091732383,8.563694513759858,1.0,0.9575369908267617,6.478768495413381,3.0424630091732383,2.583014796330705,0.5212315045866192,2.0
10.0,0.806548435161058,22.613096870322117,0.0,0.0,7.0,6.0,1.1934515648389419,0.386903129677884,2.0
4.0,0.0040246115968891605,18.0,0.0,0.0,5.983901553612443,2.0,0.008049223193778321,5.0,2.0
1.394771338310467,0.5921570074657004,11.605228661689534,0.19738566915523348,0.19738566915523348,9.0,5.605228661689533,2.1973856691552336,1.5921570074657003,2.0
9.496185934388835,1.4961859343888362,7.992371868777672,0.5038140656111639,0.0,9.022884393666985,6.0,3.503814065611164,5.0,3.6977115606333015
10.294690939477933,1.2946909394779333,20.589381878955866,0.29469093947793334,0.0,6.705309060522067,2.4734546973896667,2.0,5.0,2.0
0.5149718050603617,1.0,18.514971805060362,1.5149718050603616,2.0598872202414467,6.4850281949396384,3.9401127797585533,1.2059887220241445,5.0,2.0
1.0,0.16371598130087717,6.836284018699123,1.6725680373982457,0.8362840186991228,5.672568037398245,2.0,3.0,0.8362840186991228,2.0
11.929982817661577,1.8599656353231528,9.21005154701527,1.2100515470152708,0.07001718233842358,5.9299828176615765,2.0,0.07001718233842358,5.0,2.140034364676847
13.0,1.3426697377891095,19.671334868894554,0.6713348688945547,0.6713348688945547,3.3426697377891097,2.6573302622108903,0.6573302622108905,5.0,5.314660524421781
2.576431362789008,2.423568637210992,16.0,0.788215681394504,0.0,7.0,0.8471372744219838,1.8423568637210992,4.576431362789008,2.423568637210992
12.108586665402388,0.8914133345976127,19.0,1.0,0.10858666540238726,3.7828266691952255,2.2171733308047745,2.7828266691952255,5.0,2.1085866654023873
3.3071012446226673,0.0,4.346449377688667,0.34644937768866646,0.0,9.0,2.0,3.1685214935472006,2.385797510754666,2.0
0.8453117813301047,2.3093764373397905,8.154688218669895,1.8453117813301048,1.6906235626602093,6.154688218669896,2.3093764373397905,1.4640646560096862,1.0,2.1856258624038745
9.0,0.7107736831667975,18.421547366333595,0.28922631683320255,0.0,6.2892263168332025,3.8676789504996076,2.7107736831667975,2.1323210495003924,2.0
4.095719163337994,0.0,13.191438326675987,0.0957191633379939,0.0,6.808561673324013,4.0,1.095719163337994,3.712842509986018,2.9042808366620063
1.5026214034459553,0.25131070172297765,20.99475719310809,0.7486892982770224,1.4973785965540447,7.0,3.4973785965540447,2.7486892982770224,2.4973785965540447,2.0
10.206167181585172,1.9312776061382757,17.931277606138277,0.9312776061382757,0.0,2.0,4.0976214670084135,2.9312776061382757,5.0,2.1374447877234486
4.0,0.06530647666993028,9.86938704666014,0.9346935233300697,0.0,2.261225906679721,5.738774093320279,2.9346935233300697,0.0,6.673467616650349
1.4126574293887022,0.8253148587774044,0.0,0.4126574293887022,0.7936712853056489,9.0,1.206328714694351,3.206328714694351,4.174685141222596,2.0
1.6930049378951018,0.5643349792983673,15.128669958596735,0.0,0.5643349792983673,5.128669958596735,2.871330041403265,2.0,4.128669958596735,2.0
2.466330099441118,0.17788996685296066,15.355779933705922,1.0,0.8221100331470393,6.822110033147039,1.1778899668529608,3.1778899668529608,5.0,2.0
16.0,0.0,19.84119408979464,2.0794029551026796,1.8411940897946408,9.92059704489732,3.6823881795892817,0.0,0.07940295510267958,3.841194089794641
9.389547513898938,1.0,13.0,1.0,0.0,6.0,1.610452486101062,0.7790950277978761,3.05226243050531,3.220904972202124
9.389323921726522,0.0,20.832028234820438,1.0,0.0,6.557295686906084,4.0,1.6335943530359125,0.0,2.610676078273479
11.54008523138603,0.45991476861397085,20.0,2.0,4.0,10.850213078465073,4.0,1.0,3.8502130784650728,2.0
16.64654619505853,2.0,15.0,1.7844846016471572,0.0,11.353453804941472,2.7448246373645486,1.4310307967056857,1.0775769917642142,2.0
12.0,2.801457105859552,16.0,0.600485701953184,0.0,6.399514298046816,2.799028596093632,3.399514298046816,0.600485701953184,3.600485701953184
1.7696583503845282,0.0,16.640455532820628,0.0,0.0,6.589886116794843,3.179772233589685,3.179772233589685,5.0,2.0
6.442364799163192,0.44236479916319227,3.0,0.0,0.5576352008368077,7.0,1.6729056025104232,2.557635200836808,2.327094397489577,2.0
1.0,1.262481226544464,16.131240613272233,1.737518773455536,1.0,6.868759386727768,2.2624812265444643,1.0,5.0,4.262481226544464
2.833763519268272,2.44501802569103,5.44501802569103,0.0,0.38874549357724253,3.9437274678862124,3.222509012845515,0.8557563089918604,0.0,9.777490987154485
4.95913366785695,0.0,18.04086633214305,1.0,1.0,7.04086633214305,4.0,2.0,5.0,2.012259899642915
9.961801516475633,1.0,8.519099241762184,0.4809007582378163,0.0,6.595496208810919,4.961801516475632,2.480900758237816,1.0,2.0
12.237548704014245,0.0,10.52490259197151,1.7126461120427363,0.23754870401424544,6.712646112042736,1.5249025919715091,2.7624512959857546,5.0,2.0
10.112828613289034,0.9435856933554828,18.0,1.056414306644517,1.8871713867109656,9.0,4.0,1.056414306644517,5.0,2.0
3.0,2.845215758548213,17.845215758548214,0.0,0.0,6.577392120725893,2.507129455128928,1.1547842414517868,0.5773921207258934,2.0
10.0,2.646369570227299,8.451210143257567,0.45121014325756703,0.0,4.256050716287835,1.548789856742433,3.4512101432575673,5.0,5.841528997197031
9.954020452335776,0.09195909532844859,19.862061357007327,1.0,0.9540204523357757,8.908040904671552,2.0,2.862061357007327,5.0,2.0
7.145896277302238,0.0,14.52431604621704,0.0,0.0,7.0,3.141641489079105,0.9513679075659207,0.0,2.0
14.750299212013394,0.7502992120133936,20.99960105064881,1.0,0.0,9.0,2.0,1.0,0.7499002626622022,2.0
16.0,1.697097954790947,6.908706135627159,1.0,0.0,6.302902045209053,3.878839181916379,1.302902045209053,4.0,2.0
10.0,0.0,22.0,1.0,1.2206933488115685,5.779306651188431,2.0,0.0,0.0,2.0
9.32266236649734,0.9679870994920218,15.67733763350266,0.3226623664973406,0.0,9.0,3.2906494659893624,0.3226623664973406,0.6773376335026594,2.0
3.8600471746900196,2.8600471746900196,19.70992923796497,2.0,0.0,6.43002358734501,3.1399528253099804,1.8600471746900196,5.0,2.0
0.47948227781169783,1.0,12.041035444376604,1.0,0.47948227781169783,7.0,6.0,1.4384468334350935,0.47948227781169783,5.561553166564907
10.0,0.9263629694180113,7.0,0.9263629694180113,0.0,6.926362969418012,2.2945481223279547,2.0,0.07363703058198867,4.294548122327955
9.053453547804867,1.893092904390265,16.839639356585398,0.9465464521951324,0.0,6.946546452195133,2.0,0.0,5.0,2.106907095609735
0.3937343020216144,0.1968671510108072,3.787468604043229,0.0,0.8031328489891928,2.0,3.196867151010807,3.196867151010807,4.606265697978386,9.0
4.0,1.7057427461975039,18.0,0.2942572538024961,0.0,8.47128626901248,1.2942572538024961,2.0,4.705742746197504,3.471286269012481
9.57757765988197,1.0,15.844844680236063,1.5775776598819689,0.0,6.422422340118032,2.0,2.7293291482596684,0.5775776598819687,2.422422340118031
0.0,0.25153139041497585,16.748468609585025,1.0,0.7484686095850241,4.503062780829952,4.503062780829952,3.0,3.251531390414976,2.251531390414976
3.0,1.2892008874910048,19.710799112508994,0.0,0.0,7.57840177498201,0.5784017749820096,3.057840177498201,5.0,2.289200887491005
13.26538102878264,3.36730948560868,5.0,0.36730948560867993,0.0,4.53076205756528,0.0,2.36730948560868,0.6326905143913201,2.0
13.29791830401803,1.0,18.450346949330328,1.4503469493303285,0.0,7.648959152009015,1.099306101339343,0.900693898660657,1.099306101339343,2.0
0.18197267674722195,0.18197267674722195,21.0,1.0,0.0,6.818027323252778,1.8180273232527782,2.0,4.0,9.0
9.013815476471963,0.013815476471962573,11.027630952943925,0.013815476471962573,0.0,6.0,3.958553570584112,3.972369047056075,0.0,3.972369047056075
0.8980197412134784,1.8980197412134783,12.0,0.8980197412134784,0.0,8.694059223640435,1.7960394824269568,0.10198025878652162,5.0,1.8203960517573043
1.6521084465261127,1.586972888368472,18.58697288836847,1.586972888368472,0.0,7.291340354410638,3.173945776736944,2.586972888368472,3.586972888368472,1.413027111631528
0.23049751756641312,0.0,9.460995035132827,1.0,0.0,7.0,6.0,2.230497517566413,0.0,2.0
11.01682539905469,0.0,13.508412699527344,0.0,0.5084126995273452,7.525238098582036,3.0168253990546905,2.033650798109381,5.0,2.0
12.020989871901264,2.638680170798313,22.0,1.0,0.6596700426995783,9.0,2.0,1.0,0.3403299573004217,2.0
9.686734465644776,1.9552477808063964,8.955247780806397,1.0,0.0,6.0,3.9104955616127928,1.089504438387207,0.0,2.0
12.568445296667836,1.4315547033321652,10.568445296667836,1.0,0.0,1.7157773516660826,3.8526679450017522,1.2842226483339174,3.8631094066643303,1.858932821999299
3.0,3.7607611875838627,11.521522375167725,0.23923881241613754,0.23923881241613754,9.0,4.0,0.7177164372484128,1.7177164372484128,2.0
12.501453147029743,0.4985468529702579,7.833817715676581,2.0,1.6676354313531614,7.0,6.0,1.3323645686468386,0.0,3.6676354313531614
2.496355714869291,1.8321185716230972,12.335762856753806,0.0,0.0,4.503644285130709,5.167881428376903,1.3357628567538058,3.496355714869291,2.832118571623097
0.20378455454087685,1.0,11.796215445459124,0.20378455454087685,0.0,6.611353663622631,0.4075691090817537,1.203784554540877,5.0,2.0
0.6101138637980887,0.4067425758653924,11.796628712067303,0.2033712879326962,0.0,7.0,3.362697030346157,2.203371287932696,5.0,2.0
1.0,1.4559938881376218,18.0,1.0,0.0,6.727996944068811,1.8160091677935672,2.1088012223724757,3.1839908322064328,2.0
10.0,2.0,12.59187167610871,0.20406416194564547,0.0,6.204064161945645,3.591871676108709,1.7959358380543544,3.408128323891291,1.840812832389129
9.54052385893885,2.162095435755396,17.9189522821223,0.459476141061151,0.459476141061151,6.0,3.081047717877698,2.5405238589388492,0.0,3.4594761410611508
1.0,0.0,7.0,1.7671713301718088,1.2328286698281912,6.232828669828192,2.0,3.0,0.7671713301718087,2.0
11.44632695832039,2.8926539166407785,16.446326958320387,0.0,0.0,7.0,2.6610191250388326,2.8926539166407785,1.0,2.0
1.6715377984235815,0.6642311007882092,16.99269330236463,0.6642311007882092,0.0,0.6715377984235815,4.671537798423581,1.3357688992117907,0.6642311007882092,2.0
10.821428285316117,0.08928585734194183,12.0,3.7321424279741744,1.3571434293677673,4.9285713141264464,2.0,1.0892858573419417,5.0,3.8214282853161166
2.1458869855723925,0.0,0.8541130144276075,0.0,1.0,4.861182647429857,3.715295661857464,3.0,5.0,9.0
5.547835592452985,0.0,17.031890394968656,1.0,0.0,7.0,0.9681096050313431,1.4840548025156717,0.5159451974843284,0.9681096050313431
10.91228542912581,0.0,8.36257152362473,1.0,0.6374284763752694,7.9122854291258085,2.0,1.0,0.0,5.175429141748383
3.0,0.615843355868993,18.384156644131007,0.38415664413100703,0.0,7.0,3.536626576524028,2.7683132882620143,0.615843355868993,2.384156644131007
3.0,0.35811621650427006,13.0,1.0,0.0,7.0,3.28376756699146,1.071623243300854,1.2837675669914599,2.35811621650427
3.0,4.0,1.2713152403385655,1.1524565064409564,0.0,8.152456506440956,2.0,3.5762282532204783,1.0,2.4237717467795217
11.36348644473376,1.6817432223668793,8.36348644473376,1.0,0.6817432223668793,2.591283888165603,6.0,2.0,2.2730271105324826,1.6365135552662413
1.000963737169094,2.998554394246359,17.99855439424636,0.999518131415453,0.0,4.998554394246359,2.001927474338188,2.0,0.0,2.0
0.0,0.4199355460156107,17.83987109203122,0.4199355460156107,0.0,7.0,2.0,2.503922655218733,1.8398710920312213,4.099677730078053
14.723834036707613,3.631778715610151,17.0,0.18411064219492457,0.09205532109746228,8.815889357805075,5.631778715610151,1.0920553210974622,0.0,6.723834036707613
11.03821436740327,0.48089281629836444,12.03821436740327,1.961785632596729,2.404464081491822,2.5573215511049066,2.0,0.48089281629836444,0.9617856325967289,1.038214367403271
8.90007607065632,0.0,13.09992392934368,0.9500380353281601,0.0,8.90007607065632,5.90007607065632,0.9900076070656321,0.04996196467183989,2.0
1.0,0.7113479516870341,14.845391806748136,0.0,0.7113479516870341,9.0,4.577304096625932,0.5773040966259317,3.8453918067481365,2.711347951687034
11.891922231952366,1.0,12.216155536095268,0.5540388840238168,0.0,6.0,4.0,2.7701944201190845,0.0,2.0
10.465729513398088,0.0,13.068540973203824,1.8629180535923524,0.4657295133980881,5.534270486601912,2.0,0.4657295133980881,5.0,4.0
10.071455800815237,0.07145580081523573,22.976181399728254,1.0,0.023818600271745205,9.071455800815237,2.095274401086981,1.023818600271745,5.0,2.023818600271745
11.946665171412455,0.9822217238041521,19.0,2.0,4.0,6.928886895216609,2.0,2.0,1.0711131047833917,2.017778276195848
1.0980693699063544,3.7057918902809366,13.098069369906355,1.0,0.0,7.196138739812708,1.0980693699063544,2.0,0.0,2.098069369906354
9.0,0.0,20.847469308948444,0.46186732723711077,0.0,6.538132672762889,2.614398018288668,2.0,0.46186732723711077,2.538132672762889
3.182890604807886,0.182890604807886,13.097343628847316,1.817109395192114,0.0,7.91445302403943,2.0,2.0,2.365781209615772,4.548671814423658
11.0,1.0,7.0,0.7622871797472452,0.0,7.219659487595592,2.0,1.7622871797472452,1.950851281011019,2.0
10.748310704234585,1.4988738028230568,19.748310704234584,0.2494369014115284,1.0,9.748310704234585,6.0,2.0,5.0,2.2494369014115283
10.364142832885062,1.0,11.757238111409958,0.8786190557049793,0.0,6.878619055704979,4.0,1.7572381114099587,4.393095278524896,2.0
2.3249747920709174,0.3375126039645414,10.987462188106376,1.3249747920709172,0.3375126039645414,6.662487396035458,2.0,3.0125378118936244,3.0125378118936244,2.9874621881063756
9.67229665115488,0.32770334884511887,12.32770334884512,1.0,0.0,6.0,2.0,2.0,0.32770334884511887,2.6722966511548814
